id,tag
25445,Marketplace
25445,SaaS
25445,Consumer
25444,Fintech
25444,Payments
25419,Marketplace
25419,Supply Chain
25419,Food Tech
25418,Marketplace
25418,Manufacturing
25417,Education
25417,Marketplace
25417,Gaming
25417,Metaverse
25403,Fintech
25402,Developer Tools
25402,SaaS
25402,Security
25401,Fintech
25400,Artificial Intelligence
25400,Hard Tech
25400,Robotics
25400,Manufacturing
25399,Cellular Agriculture
25399,Machine Learning
25399,Synthetic Biology
25399,Biotech
25398,Machine Learning
25398,Privacy
25398,Data Engineering
25397,Hard Tech
25397,Climate
25397,Transportation
25396,Machine Learning
25396,Real Estate
25396,Proptech
25396,NLP
25396,Data Engineering
25395,Supply Chain
25395,Food
25394,Fintech
25394,Marketplace
25394,B2B
25381,Marketplace
25381,Travel
25363,Sports Tech
25363,Virtual Reality
25363,Fitness
25363,Gaming
25363,Social
25361,Climate
25360,Marketplace
25360,Sustainable Tourism
25360,Real Estate
25360,Travel
25360,Investments
25359,SaaS
25359,B2B
25359,E-commerce
25358,Machine Learning
25358,API
25358,AI
25357,Mental Health Tech
25357,Biometrics
25356,SaaS
25356,Productivity
25356,Collaboration
25356,Remote Work
25356,AI
25354,SaaS
25354,B2B
25354,Sales
25354,Marketing
25353,Analytics
25353,Compliance
25353,Data Engineering
25351,Artificial Intelligence
25351,B2B
25351,Manufacturing
25350,SaaS
25350,Health Tech
25350,Digital Health
25350,Genomics
25350,Primary Care
25349,Cellular Agriculture
25349,Biotech
25349,Climate
25349,Food Tech
25348,Compliance
25348,AI
25348,AI Assistant
25347,Climate
25346,Fintech
25346,SaaS
25346,Neobank
25342,Developer Tools
25342,SaaS
25342,DevOps
25342,Web Development
25342,AI
25341,Fintech
25341,Consumer
25340,Email
25339,Marketplace
25339,Consumer
25339,Travel
25338,Fintech
25338,Payments
25338,Neobank
25334,Developer Tools
25334,Drug discovery
25334,Data Engineering
25333,Hardware
25333,Robotics
25333,Food Tech
25333,Agriculture
25332,Neurotechnology
25332,Health Tech
25331,Synthetic Biology
25331,Biotech
25331,Healthcare
25331,Therapeutics
25331,Drug discovery
25330,Mental Health Tech
25330,Neurotechnology
25330,Medical Devices
25329,Artificial Intelligence
25329,Fintech
25329,Generative AI
25329,SaaS
25329,Market Research
25328,Fintech
25328,Machine Learning
25328,Consumer
25328,Insurance
25327,Machine Learning
25327,Medical Devices
25327,Digital Health
25322,Artificial Intelligence
25322,Fintech
25322,SaaS
25322,Workflow Automation
25322,Analytics
25321,AI-powered Drug Discovery
25321,Pediatrics
25321,Biotech
25320,Fintech
25320,SaaS
25320,API
25320,Enterprise
25320,Infrastructure
25319,Fintech
25319,Consumer Health Services
25319,Health Tech
25319,Healthcare
25319,Insurance
25318,Artificial Intelligence
25318,Fintech
25318,Real Estate
25318,Construction
25318,Proptech
25317,Fintech
25317,SaaS
25317,B2B
25316,Fintech
25316,SaaS
25316,B2B
25316,API
25316,Enterprise
25315,Fintech
25315,SaaS
25315,Payments
25315,B2B
25315,Subscriptions
25314,AI-Enhanced Learning
25314,Artificial Intelligence
25314,SaaS
25314,B2B
25314,Sales
25313,Developer Tools
25313,Hard Tech
25313,Hardware
25313,IoT
25313,Satellites
25312,Cloud Computing
25311,AIOps
25311,Marketplace
25311,SaaS
25311,Community
25311,Automation
25309,Marketplace
25309,Insurance
25308,Mental Health Tech
25308,Consumer Health Services
25308,Digital Health
25308,Health & Wellness
25307,Artificial Intelligence
25307,Developer Tools
25307,Video
25306,Developer Tools
25306,Gaming
25305,Fintech
25305,Marketplace
25304,Fintech
25304,SaaS
25304,Payments
25304,B2B
25304,Neobank
25303,Healthcare
25303,Women's Health
25291,Marketplace
25291,Media
25291,E-commerce
25287,Consumer
25287,Productivity
25286,B2B
25286,Medical Devices
25285,Consumer Health Services
25285,COVID-19
25285,Health Tech
25285,Diagnostics
25285,Consumer Products
25279,Collaboration
25279,Sales
25279,Advertising
25279,Creator Economy
25275,Generative AI
25275,SaaS
25275,Security
25275,Enterprise
25275,AI
25274,Fintech
25274,B2B
25274,E-commerce
25273,SaaS
25273,Construction
25273,B2B
25273,Proptech
25273,API
25272,Analytics
25271,Digital Health
25271,Telemedicine
25262,Hard Tech
25262,Robotics
25262,Space Exploration
25262,Satellites
25174,Developer Tools
25174,B2B
25174,Analytics
25174,Open Source
25160,Fintech
25160,B2B
25160,E-commerce
25152,Consumer Health Services
25152,Telehealth
25152,Digital Health
25152,Healthcare
25144,SaaS
25144,B2B
25144,HR Tech
25120,Fintech
25120,Payments
25120,Consumer
25120,Neobank
25118,Fintech
25118,SaaS
25118,B2B
25110,Telehealth
25110,Healthcare
25110,Diagnostics
25106,DeFi
25106,Fintech
25106,Crypto / Web3
25061,SaaS
25061,Consumer
25061,Security
25061,Privacy
25061,Enterprise Software
25060,Hard Tech
25060,Satellites
25060,Climate
24352,Solar Power
24352,Climate
24352,Energy
24352,Renewable Energy
24352,ClimateTech
24078,Consumer Health Services
24078,Health Tech
24078,Telemedicine
24078,Health & Wellness
24078,AI
23954,Artificial Intelligence
23954,Health Tech
23954,Analytics
23954,Healthcare
23954,API
26065,Fintech
26065,Consumer
26065,Investing
26052,Artificial Intelligence
26052,Sales
26052,Customer Service
26052,Customer Support
26052,AI Assistant
25972,Crypto / Web3
25968,B2B
25968,Logistics
25968,E-commerce
25823,Fintech
25823,Consumer
25722,Fintech
25617,Artificial Intelligence
25617,Developer Tools
25617,Speech Recognition
25616,Robotic Process Automation
25616,Productivity
25616,Analytics
25616,Enterprise
25616,Data Engineering
25433,Security
25433,Data Labeling
25433,Databases
25344,Fintech
25344,SaaS
25344,B2B
26278,NFT
26238,Artificial Intelligence
26238,Machine Learning
26206,Fintech
26206,SaaS
26206,Proptech
25912,Sales
25912,API
25912,Marketing
25912,Customer Support
25912,CRM
25905,SaaS
25905,B2B
25905,Data Engineering
25731,SaaS
25731,Sales
25723,SaaS
25723,B2B
25723,Climate
25644,Developer Tools
25644,API
25644,Billing
25641,SaaS
25641,E-commerce
25583,Developer Tools
25583,SaaS
25583,Crypto / Web3
25583,B2B
25583,Security
25576,Fintech
25576,SaaS
25576,Logistics
25576,HR Tech
25569,Crypto / Web3
25569,Finance
25569,Cryptography
25515,Fintech
25515,Payments
25515,Consumer
25515,Neobank
25404,Fintech
25404,Consumer
25404,Proptech
25379,Education
25355,SaaS
25355,Consumer
25355,Music
25343,Artificial Intelligence
25343,SaaS
25343,B2B
25343,Sales
25343,Sales Enablement
25337,Machine Learning
25337,SaaS
25337,E-commerce
25278,Climate
25278,API
25278,Energy
25086,Consumer Health Services
25086,Health Tech
25086,Digital Health
25086,Healthcare
25086,Telemedicine
27361,Hard Tech
27361,Machine Learning
27361,Robotics
27361,Unmanned Vehicle
27361,AI
27273,DeFi
27273,Fintech
27273,SaaS
27273,Crypto / Web3
27269,Health Tech
27269,Healthcare IT
27268,Construction
27268,B2B
27267,Crypto / Web3
27267,Payments
27267,Neobank
27264,Artificial Intelligence
27264,B2B
27264,Productivity
27264,Enterprise
27263,Biotech
27263,Healthcare
27263,Therapeutics
27263,Oncology
27261,Artificial Intelligence
27261,Developer Tools
27261,Hard Tech
27261,Hardware
27261,SaaS
27260,Fintech
27260,Machine Learning
27260,Insurance
27258,SaaS
27258,B2B
27258,Compliance
27258,Security
27255,Artificial Intelligence
27255,Developer Tools
27255,Robotic Process Automation
27255,B2B
27255,API
27253,Fintech
27253,SaaS
27253,B2B
27252,Documents
27252,Fintech
27252,Civic Tech
27252,Proptech
27252,Insurance
27250,Developer Tools
27250,Fintech
27250,B2B
27250,API
27250,Insurance
27249,Fintech
27249,Real Estate
27249,Proptech
27248,Real Estate
27248,B2B
27248,Climate
27248,ClimateTech
27248,AI
27224,Artificial Intelligence
27224,Health Tech
27224,Diagnostics
27222,Marketplace
27222,Logistics
27221,Artificial Intelligence
27221,Generative AI
27221,Machine Learning
27221,Computer Vision
27221,E-commerce
27219,Fintech
27219,Payments
27219,Neobank
27206,Generative AI
27206,Machine Learning
27206,Health Tech
27206,AI
27205,Fintech
27198,Commercial Space Launch
27198,Hardware
27198,Drones
27198,Aerospace
27195,Developer Tools
27195,SaaS
27195,B2B
27195,Analytics
27195,API
27194,Fintech
27194,SaaS
27194,B2B
27194,Logistics
27194,E-commerce
27191,Fintech
27191,No-code
27190,B2B
27190,Manufacturing
27190,Enterprise
27185,Health Tech
27185,B2B
27185,Productivity
27185,Digital Health
27185,AI
27184,Developer Tools
27184,Education
27184,Community
27184,Video
27184,Creator Economy
27178,Artificial Intelligence
27178,FinOps
27178,Fintech
27178,SaaS
27178,B2B
27177,SaaS
27177,B2B
27177,Analytics
27177,API
27177,Data Engineering
27175,Fintech
27175,Real Estate
27175,B2B
27175,Proptech
27175,Lending
27174,Artificial Intelligence
27174,Generative AI
27174,Productivity
27174,Enterprise
27174,AI
27173,Marketplace
27173,Sustainable Fashion
27173,Consumer
27173,Social
27173,Creator Economy
27172,Artificial Intelligence
27172,Machine Learning
27172,SaaS
27172,B2B
27172,Enterprise
27168,Medical Devices
27168,Healthcare
27168,Therapeutics
27168,Drug discovery
27167,Developer Tools
27167,SaaS
27167,Crypto / Web3
27166,Artificial Intelligence
27166,SaaS
27166,B2B
27166,Podcasts
27166,AI
27165,SaaS
27165,B2B
27165,Healthcare IT
27164,Sustainable Fashion
27164,Consumer
27164,Supply Chain
27164,Retail
27162,SaaS
27162,B2B
27162,Compliance
27162,Security
27162,AI
27161,Grocery
27161,Consumer
27161,Delivery
27161,Logistics
27161,E-commerce
27160,Fintech
27160,Analytics
27160,Investing
27159,Consumer Health Services
27159,Telehealth
27159,Consumer
27159,Healthcare
27159,Femtech
27158,Marketplace
27158,Crypto / Web3
27158,Climate
27157,SaaS
27157,Finance
27155,Generative AI
27155,B2B
27155,Productivity
27154,SaaS
27154,B2B
27154,Sales
27154,Marketing
27154,Enterprise
27153,Documents
27153,SaaS
27153,B2B
27153,Productivity
27153,Collaboration
27152,Artificial Intelligence
27152,Developer Tools
27152,Open Source
27151,Mental Health Tech
27151,SaaS
27151,B2B
27151,Healthcare
27151,HR Tech
27147,Ghost Kitchens
27147,Consumer
27147,Delivery
27147,Food Tech
27146,Developer Tools
27146,Kubernetes
27146,Data Engineering
27143,Generative AI
27143,Machine Learning
27143,Consumer
27143,Dating
27143,AI
27142,Artificial Intelligence
27142,Fintech
27141,Analytics
27141,Sales
27141,Marketing
27141,AI
27140,Fintech
27140,SaaS
27137,DeFi
27137,SaaS
27137,Crypto / Web3
27137,B2B
27137,DAO
27124,Marketplace
27124,B2B
27124,Digital Health
27124,E-commerce
27124,Therapeutics
27109,Machine Learning
27109,Real Estate
27109,Consumer
27109,Proptech
27109,AI
27108,SaaS
27108,B2B
27108,AI
27097,Generative AI
27097,B2B
27097,Chatbot
27097,Data Engineering
27097,AI
27096,SaaS
27096,B2B
27096,Sales
27096,CRM
27095,Mental Health Tech
27095,Health Tech
27095,Community
27094,Fintech
27094,Neobank
27092,Developer Tools
27092,Machine Learning
27092,Biotech
27092,Open Source
27092,Data Engineering
27091,Fintech
27091,Sports Tech
27091,Gaming
27090,SaaS
27090,Human Resources
27090,B2B
27090,HR Tech
27086,Fintech
27086,B2B
27086,Identity
27086,Compliance
27086,Regtech
27085,Gaming
27078,Solar Power
27078,Real Estate
27078,Climate
27078,ClimateTech
27055,Virtual Reality
27055,Consumer
27055,Gaming
27055,Metaverse
27052,SaaS
27052,Space Exploration
27052,Satellites
27052,Aerospace
27051,SaaS
27051,B2B
27051,Customer Support
27051,AI
27049,Banking as a Service
27049,Fintech
27049,Payments
27049,B2B
27049,API
27047,Fintech
27047,Identity
27047,Latin America
27047,Enterprise Software
27046,Neobank
27045,Fintech
27045,Healthcare
27045,LegalTech
27045,Call Center
27045,AI Assistant
27042,SaaS
27042,B2B
27042,Customer Support
27041,Developer Tools
27041,SaaS
27041,B2B
27041,Infrastructure
27040,Developer Tools
27040,SaaS
27040,Analytics
27040,Open Source
27040,Data Engineering
27039,Payments
27039,Live
27039,Creator Economy
27038,Artificial Intelligence
27038,Generative AI
27038,Machine Learning
27038,SaaS
27038,B2B
27037,Developer Tools
27037,B2B
27037,Digital Health
27037,Healthcare
27037,API
26913,Artificial Intelligence
26913,SaaS
26912,Generative AI
26912,Health Tech
26912,Biotech
26912,Enterprise
26912,AI
26907,Auto Commerce
26907,Marketplace
26907,Transportation
26903,Logistics
26902,Artificial Intelligence
26902,Generative AI
26902,Robotic Process Automation
26902,B2B
26901,Fintech
26901,Payments
26901,E-commerce
26901,Subscriptions
26901,AI
26900,Developer Tools
26900,DevSecOps
26900,SaaS
26898,Developer Tools
26898,DevSecOps
26898,SaaS
26898,Enterprise
26897,Fintech
26897,Consumer
26897,Social
26897,AI
26897,AI Assistant
26890,Fintech
26890,Payments
26885,Artificial Intelligence
26885,Open Source
26885,AI Assistant
26883,Artificial Intelligence
26883,Robotics
26883,Climate
26883,Food Tech
26883,Agriculture
26882,Fintech
26882,Insurance
26881,Crypto / Web3
26881,Neobank
26880,Airplanes
26880,Aerospace
26877,SaaS
26877,B2B
26877,Productivity
26877,HR Tech
26877,Enterprise
26872,Developer Tools
26872,SaaS
26872,B2B
26871,Logistics
26870,Finance
26870,B2B
26870,Remote
26870,Payroll
26869,SaaS
26869,B2B
26863,Documents
26863,Machine Learning
26863,Construction
26863,Productivity
26863,NLP
26862,Real Estate
26862,Proptech
26861,Developer Tools
26860,SaaS
26860,Enterprise
26860,Big Data
26860,Enterprise Software
26860,AI
26859,Machine Learning
26859,B2B
26859,Productivity
26859,API
26859,AI
26852,Artificial Intelligence
26852,SaaS
26852,B2B
26852,Design
26852,AI
26851,SaaS
26851,B2B
26851,HR Tech
26850,Scheduling
26850,Logistics
26825,Generative AI
26825,NLP
26825,AI
26825,AI Assistant
26824,Data Science
26824,Advertising
26824,Retail Tech
26819,Generative AI
26819,SaaS
26819,B2B
26819,Operations
26819,AI Assistant
26818,SaaS
26818,Finance
26818,B2B
26818,Productivity
26818,Enterprise Software
26813,SaaS
26813,B2B
26813,HR Tech
26813,Enterprise
26812,Fintech
26812,Crypto / Web3
26812,Consumer
26812,Entertainment
26811,Developer Tools
26811,Open Source
26811,API
26809,Health Tech
26809,Digital Health
26809,Healthcare
26809,Femtech
26808,Artificial Intelligence
26808,Developer Tools
26808,Generative AI
26808,Search
26808,AI Assistant
26807,Biotech
26807,Climate
26807,Genomics
26807,Genetic Engineering
26802,Generative AI
26802,SaaS
26802,Computer Vision
26802,Proptech
26802,E-commerce
26801,Climate
26801,Energy
26800,Generative AI
26800,B2B
26800,Recruiting
26800,HR Tech
26800,AI
26797,Fintech
26797,Crypto / Web3
26797,Payments
26797,Latin America
26796,Developer Tools
26796,SaaS
26796,Design Tools
26796,No-code
26796,Creator Economy
26795,Fintech
26795,Consumer
26794,Banking as a Service
26794,Fintech
26794,Finance
26794,Infrastructure
26793,Developer Tools
26793,SaaS
26793,B2B
26793,Open Source
26793,No-code
26792,Robotic Process Automation
26792,Open Source
26792,API
26792,No-code
26784,Robotics
26784,Airplanes
26784,Logistics
26784,Climate
26784,Transportation
26783,Developer Tools
26783,SaaS
26783,B2B
26782,FinOps
26782,Fintech
26782,SaaS
26782,B2B
26782,Collaboration
26781,Developer Tools
26781,Education
26781,eLearning
26781,Careers
26778,Artificial Intelligence
26778,Fintech
26778,LegalTech
26776,SaaS
26776,Supply Chain
26776,Cybersecurity
26776,AI
26770,Banking as a Service
26770,Fintech
26770,Payments
26770,B2B
26770,API
26769,Carbon Capture and Removal
26769,Bioplastic
26769,Biotech
26769,Climate
26769,Food Tech
26768,Human Resources
26768,B2B
26768,Compliance
26768,HR Tech
26764,Fintech
26764,SaaS
26756,Generative AI
26756,B2B
26756,Data Engineering
26756,AI
26756,Databases
26755,Fintech
26755,Payments
26755,B2B
26755,API
26754,Fintech
26754,Marketplace
26754,Sports Tech
26754,Gaming
26753,Crypto / Web3
26753,Consumer
26753,NFT
26752,Fintech
26752,SaaS
26752,B2B
26751,Biotech
26751,Healthcare
26751,Diagnostics
26750,AIOps
26750,Artificial Intelligence
26750,Machine Learning
26750,NLP
26749,Finance
26749,Open Source
26743,DeFi
26743,Fintech
26743,Crypto / Web3
26743,Consumer
26743,B2B
26742,SaaS
26742,B2B
26742,Messaging
26742,Food Tech
26741,SaaS
26741,B2B
26741,Productivity
26741,Sales
26741,AI
26740,Payments
26739,Fintech
26739,SaaS
26739,Compliance
26739,HR Tech
26739,Payroll
26738,SaaS
26738,Workflow Automation
26738,API
26738,Automation
26737,Transportation
26736,Satellites
26735,Telehealth
26735,Consumer
26735,Digital Health
26734,Biotech
26734,Therapeutics
26734,Oncology
26733,B2B
26733,Transportation
26733,AI
26733,AI Assistant
26732,Developer Tools
26732,B2B
26730,Fintech
26730,SaaS
26730,B2B
26730,Enterprise
26727,Fintech
26727,Neobank
26725,Fintech
26725,Crypto / Web3
26725,Payments
26724,Fintech
26724,Consumer
26724,Neobank
26723,B2B
26723,Customer Success
26723,Open Source
26723,Enterprise
26723,Data Engineering
26722,Generative AI
26722,Sales
26722,Sales Enablement
26722,AI
26720,Fintech
26720,B2B
26720,Identity
26720,Regtech
26719,Fintech
26719,SaaS
26719,Crypto / Web3
26719,Analytics
26719,API
26718,Deep Learning
26718,Computer Vision
26718,Video
26718,Manufacturing
26718,AI
26717,SaaS
26717,B2B
26717,No-code
26716,Fintech
26716,Payments
26716,B2B
26715,Gaming
26713,Health Tech
26713,Insurance
26712,SaaS
26712,Geographic Information System
26712,B2B
26712,AI
26711,Telecommunications
26710,Developer Tools
26710,SaaS
26710,B2B
26710,API
26710,Enterprise
26709,Developer Tools
26709,B2B
26709,Open Source
26708,Consumer
26708,AI
26707,Fintech
26707,SaaS
26707,Payments
26707,Nonprofit
26707,B2B
26706,Artificial Intelligence
26706,Developer Tools
26706,Generative AI
26706,SaaS
26706,B2B
26705,Developer Tools
26705,SaaS
26705,Crypto / Web3
26705,B2B
26705,Open Source
26704,Artificial Intelligence
26704,Fintech
26704,B2B
26704,Proptech
26703,Fintech
26693,Artificial Intelligence
26693,SaaS
26693,B2B
26693,E-commerce
26693,Customer Support
26690,Artificial Intelligence
26690,B2B
26690,Customer Success
26690,AI Assistant
26675,Machine Learning
26675,Synthetic Biology
26675,Biotech
26675,Climate
26675,ClimateTech
26673,Generative AI
26673,SaaS
26673,AI
26671,SaaS
26671,B2B
26671,Sales
26671,AI
26670,Artificial Intelligence
26668,Artificial Intelligence
26668,Productivity
26667,Fintech
26667,Crypto / Web3
26667,Consumer
26667,Community
26667,No-code
26666,AIOps
26666,Developer Tools
26666,SaaS
26666,Cloud Computing
26666,AI
26663,Analytics
26663,Infrastructure
26662,Artificial Intelligence
26662,SaaS
26662,Proptech
26662,Climate
26662,Energy
26661,Fintech
26661,SaaS
26661,B2B
26661,Insurance
26660,SaaS
26660,B2B
26657,Developer Tools
